n_features,removed_feature,roc_auc,remaining_features,roc_auc_std,phase
38,content_ratio_exclamation,0.7464686184964708,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_conversation_depth', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_tweets_with_media', 'user_interaction_count', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_network_density', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_num_subjectivity', 'content_ratio_second_person', 'content_num_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_support', 'content_num_question', 'content_polarity', 'content_subjectivity', 'temporal_network_density_slope', 'temporal_age_tweet_diff_slope', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.004259074560575784,pre_stopping
37,structural_ratio_tweets_with_urls,0.7465937177099933,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_conversation_depth', 'structural_avg_tweet_length', 'structural_num_tweets_with_mentions', 'structural_ratio_tweets_with_media', 'user_interaction_count', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_network_density', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_num_subjectivity', 'content_ratio_second_person', 'content_num_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_support', 'content_num_question', 'content_polarity', 'content_subjectivity', 'temporal_network_density_slope', 'temporal_age_tweet_diff_slope', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.006039885194172895,pre_stopping
36,user_interaction_count,0.7471691058108129,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_conversation_depth', 'structural_avg_tweet_length', 'structural_num_tweets_with_mentions', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_network_density', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_num_subjectivity', 'content_ratio_second_person', 'content_num_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_support', 'content_num_question', 'content_polarity', 'content_subjectivity', 'temporal_network_density_slope', 'temporal_age_tweet_diff_slope', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.0033002470102443155,pre_stopping
35,structural_num_tweets_with_mentions,0.7479788894762616,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_conversation_depth', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_network_density', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_num_subjectivity', 'content_ratio_second_person', 'content_num_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_support', 'content_num_question', 'content_polarity', 'content_subjectivity', 'temporal_network_density_slope', 'temporal_age_tweet_diff_slope', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.007257933869769241,pre_stopping
34,content_num_support,0.7481870201953519,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_conversation_depth', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_network_density', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_num_subjectivity', 'content_ratio_second_person', 'content_num_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_question', 'content_polarity', 'content_subjectivity', 'temporal_network_density_slope', 'temporal_age_tweet_diff_slope', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.005667625125297932,pre_stopping
33,content_num_second_person,0.7521852660180662,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_conversation_depth', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_network_density', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_num_subjectivity', 'content_ratio_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_question', 'content_polarity', 'content_subjectivity', 'temporal_network_density_slope', 'temporal_age_tweet_diff_slope', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.0021692610538793767,pre_stopping
32,structural_conversation_depth,0.7484209904692944,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_network_density', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_num_subjectivity', 'content_ratio_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_question', 'content_polarity', 'content_subjectivity', 'temporal_network_density_slope', 'temporal_age_tweet_diff_slope', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.007304312466146433,pre_stopping
31,temporal_network_density_slope,0.7501493877575672,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_network_density', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_num_subjectivity', 'content_ratio_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_question', 'content_polarity', 'content_subjectivity', 'temporal_age_tweet_diff_slope', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.009068995244145873,pre_stopping
30,temporal_age_tweet_diff_slope,0.7528729610583044,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_network_density', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_num_subjectivity', 'content_ratio_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_question', 'content_polarity', 'content_subjectivity', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.0044738767023462895,pre_stopping
29,user_network_density,0.7508755275659665,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_num_subjectivity', 'content_ratio_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_question', 'content_polarity', 'content_subjectivity', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.0038598266813091105,pre_stopping
28,content_num_subjectivity,0.7530075257158263,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_question', 'content_polarity', 'content_subjectivity', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.004171438262013877,pre_stopping
27,content_subjectivity,0.751761344314501,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_disagreement', 'content_num_question', 'content_polarity', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.00850115206299242,pre_stopping
26,content_disagreement,0.750403064844331,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_smiley', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_num_question', 'content_polarity', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.007681388904214842,pre_stopping
25,content_ratio_smiley,0.7523030002370554,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_support', 'content_ratio_info_request', 'content_num_third_person', 'content_num_question', 'content_polarity', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.00643728813576791,pre_stopping
24,content_ratio_info_request,0.7532798845558079,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_support', 'content_num_third_person', 'content_num_question', 'content_polarity', 'temporal_followers_count_slope', 'temporal_account_age_slope']",0.009529508428968703,pre_stopping
23,temporal_followers_count_slope,0.7534793156896697,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_info_request', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_support', 'content_num_third_person', 'content_num_question', 'content_polarity', 'temporal_account_age_slope']",0.005577283704448042,pre_stopping
22,content_num_info_request,0.7506397001054755,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'user_avg_account_age_days', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_support', 'content_num_third_person', 'content_num_question', 'content_polarity', 'temporal_account_age_slope']",0.006582177635911574,pre_stopping
21,user_avg_account_age_days,0.751627306447021,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_support', 'content_num_third_person', 'content_num_question', 'content_polarity', 'temporal_account_age_slope']",0.005272358039342622,pre_stopping
20,structural_ratio_tweets_with_media,0.7496672289115798,"['structural_ratio_tweets_with_mentions', 'structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_support', 'content_num_third_person', 'content_num_question', 'content_polarity', 'temporal_account_age_slope']",0.005894409106172599,pre_stopping
19,structural_ratio_tweets_with_mentions,0.7484318509002993,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_num_retweets', 'structural_avg_tweet_length', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_support', 'content_num_third_person', 'content_num_question', 'content_polarity', 'temporal_account_age_slope']",0.006694440979162939,pre_stopping
18,structural_num_retweets,0.748449572184412,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_avg_tweet_length', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_support', 'content_num_third_person', 'content_num_question', 'content_polarity', 'temporal_account_age_slope']",0.006356705361082828,pre_stopping
17,temporal_account_age_slope,0.7471991085169031,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_avg_tweet_length', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_ratio_support', 'content_num_third_person', 'content_num_question', 'content_polarity']",0.008368927641679324,pre_stopping
16,content_ratio_support,0.7482307546737099,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_avg_tweet_length', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_num_third_person', 'content_num_question', 'content_polarity']",0.008213285727651105,pre_stopping
15,content_num_question,0.7498096056641002,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_avg_tweet_length', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_num_third_person', 'content_polarity']",0.010779814973536523,pre_stopping
14,user_num_verified,0.7493865655789012,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_avg_tweet_length', 'user_avg_account_age_at_tweet', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_num_third_person', 'content_polarity']",0.006093136106241481,pre_stopping
13,structural_ratio_tweets_with_hashtags,0.7467008884465046,"['structural_num_tweets_with_urls', 'structural_avg_tweet_length', 'user_avg_account_age_at_tweet', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_num_third_person', 'content_polarity']",0.011648771551507637,pre_stopping
12,user_avg_account_age_at_tweet,0.7445030247646682,"['structural_num_tweets_with_urls', 'structural_avg_tweet_length', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_num_third_person', 'content_polarity']",0.009155346942993433,pre_stopping
11,structural_avg_tweet_length,0.7409019341750678,"['structural_num_tweets_with_urls', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_ratio_second_person', 'content_num_third_person', 'content_polarity']",0.010861160754007107,pre_stopping
10,content_ratio_second_person,0.7361426554143866,"['structural_num_tweets_with_urls', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_num_third_person', 'content_polarity']",0.011893641587612165,post_stopping
9,content_num_third_person,0.7313205728791374,"['structural_num_tweets_with_urls', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_num_first_person', 'content_ratio_disagreement', 'content_polarity']",0.011957445336019884,post_stopping
8,content_num_first_person,0.7283992813510117,"['structural_num_tweets_with_urls', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'user_source_verified', 'content_ratio_disagreement', 'content_polarity']",0.012043368296606061,post_stopping
7,user_source_verified,0.7225070676265879,"['structural_num_tweets_with_urls', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'content_ratio_disagreement', 'content_polarity']",0.013559125227989638,post_stopping
6,content_polarity,0.7165163928169325,"['structural_num_tweets_with_urls', 'user_avg_followers_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'content_ratio_disagreement']",0.009338021700310577,post_stopping
5,user_avg_followers_count,0.710703585980607,"['structural_num_tweets_with_urls', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio', 'content_ratio_disagreement']",0.008376902292478443,post_stopping
4,content_ratio_disagreement,0.7013448438075914,"['structural_num_tweets_with_urls', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio']",0.008802818879903985,post_stopping
3,structural_num_tweets_with_urls,0.6959111379017215,"['user_source_account_age_days', 'user_avg_statuses_count', 'user_followers_friends_ratio']",0.013594284975524883,post_stopping
2,user_followers_friends_ratio,0.6919582136381914,"['user_source_account_age_days', 'user_avg_statuses_count']",0.016356485082328863,post_stopping
1,user_avg_statuses_count,0.6633564377182342,['user_source_account_age_days'],0.013990941824207587,post_stopping
